headline,url,author,pubdate
Eugene Ski Swap 2015,http://registerguard.com/rg/video/33636883-319/eugene-ski-swap-2015.html.csp,Collin Andrew,2015-10-23 13:57:02
Fermentation on Wheels,http://registerguard.com/rg/video/33636839-319/fermentation-on-wheels.html.csp,Collin Andrew,2015-10-23 13:42:02
A bird’s-eye view of the corn maze at Lone Pine Farms,http://registerguard.com/rg/video/33634506-319/a-birds-eye-view-of-the-corn-maze-at-lone-pine-farms.html.csp,Rob Romig and Andy Nelson,2015-10-23 06:38:25
Jalen Jelks emerging on Oregon Ducks’ defensive line,http://registerguard.com/rg/video/33634405-319/jalen-jelks-emerging-on-oregon-ducks-defensive-line.html.csp,Kelly Lyon,2015-10-22 17:05:02
Vernon Adams Jr. talks about the bye,http://registerguard.com/rg/video/33634001-319/vernon-adams-jr.-talks-about-the-bye.csp,Kelly Lyon,2015-10-22 14:44:02
Dylan Ennis “grabs the horns” for UO basketball,http://registerguard.com/rg/video/33630784-319/dylan-ennis-grabs-the-horns-for-uo-basketball.html.csp,Kelly Lyon,2015-10-21 15:26:02
"Helfrich says Oregon Ducks will use bye week to get healthy ""physically and mentally""",http://registerguard.com/rg/video/33624306-319/helfrich-says-oregon-ducks-will-use-bye-week-to-get-healthy-physically-and-mentally.html.csp,Chris Pietsch,2015-10-19 14:25:02
New-to-Eugene cuisine at Angkor Cambodian Cafe,http://registerguard.com/rg/video/33623959-319/new-to-eugene-cuisine-at-angkor-cambodian-cafe.html.csp,Kelly Lyon,2015-10-19 12:51:04
Oregon vs. Washington: Vernon Adams Jr. returns,http://registerguard.com/rg/video/33620864-319/oregon-vs.-washington-vernon-adams-jr.-returns.csp,Chris Piestch,2015-10-18 10:19:02
Darren Carrington is back: Highlights and post-game interviews after the Oregon win,http://registerguard.com/rg/video/33620368-319/darren-carrington-is-back-highlights-and-post-game-interviews-after-the-oregon-win.html.csp?autoStart=true,Chris Piestch,2015-10-18 00:57:08
Oregon Ducks vs Washington Huskies: First half highlights,http://registerguard.com/rg/video/33620063-319/oregon-ducks-vs-washington-huskies-first-half-highlights.html.csp,Chris Piestch,2015-10-17 21:24:02
Vernon Adams warms up before starting for Oregon against Washington,http://registerguard.com/rg/video/33619513-319/vernon-adams-warms-up-before-starting-for-oregon-against-washington.html.csp,Chris Piestch,2015-10-17 19:24:02
Video: Oregon Ducks football fans at the Space Needle,http://registerguard.com/rg/sports/football/33618559-69/video-oregon-ducks-football-fans-at-the-space-needle.html.csp,The Register-Guard,2015-10-17 15:44:01
Memories of the Spruce Goose,http://registerguard.com/rg/video/33617921-319/memories-of-the-spruce-goose.html.csp,Brian Davies,2015-10-17 12:43:02
"Prep football highlights: Springfield 44, Ashland 21",http://registerguard.com/rg/video/33617849-319/prep-football-highlights-springfield-44-ashland-21.html.csp,Collin Andrew,2015-10-17 12:04:02
Third graders visit the Youth Farm,http://registerguard.com/rg/video/33616092-319/third-graders-visit-the-youth-farm.html.csp,Kelly Lyon,2015-10-16 16:16:02
Pac-12 Media Days: Dessert Wars,http://registerguard.com/rg/video/33613295-319/pac-12-media-days-dessert-wars.html.csp,Chris Pietsch,2015-10-15 18:25:02
Brigadoon winery attributes early Riesling harvest to summer heat,http://registerguard.com/rg/video/33609934-319/brigadoon-winery-attributes-early-riesling-harvest-to-summer-heat.html.csp,Kelly Lyon,2015-10-14 17:56:17
Fresh-noodle philosophy at Placido’s Pasta Shop,http://registerguard.com/rg/video/33608770-319/fresh-noodle-philosophy-at-placidos-pasta-shop.html.csp,Kelly Lyon,2015-10-14 12:09:02
Oregon vs UW: Helfrich looks ahead to the Huskies,http://registerguard.com/rg/video/33605995-319/oregon-vs-uw-helfrich-looks-ahead-to-the-huskies.html.csp,Chris Pietsch,2015-10-13 15:13:02
Ceramic artist Annie Heron on her love for clay,http://registerguard.com/rg/video/33605030-319/ceramic-artist-annie-heron-on-her-love-for-clay.html.csp,Kelly Lyon,2015-10-13 09:50:02
Coach Mark Helfrich on moving past the loss to Washington State,http://registerguard.com/rg/video/33601826-319/coach-mark-helfrich-on-moving-past-the-loss-to-washington-state.html.csp,Chris Piestch,2015-10-12 09:25:02
Oregon vs. WSU: The Cougars take the Ducks down in double OT,http://registerguard.com/rg/video/33598506-319/oregon-vs.-wsu-the-cougars-take-the-ducks-down-in-double-ot.csp,Chris Piestch,2015-10-10 20:58:01
First half highlights from Oregon vs. Washington State at Autzen,http://registerguard.com/rg/video/33597397-319/first-half-highlights-from-oregon-vs.-washington-state-at-autzen.csp,Chris Piestch,2015-10-10 16:46:02
"Marist 35, Eagle Point 7 Highlights",http://registerguard.com/rg/video/33596229-319/marist-35-eagle-point-7-highlights.html.csp,Collin Andrew,2015-10-10 10:01:03
Obama visit brings out emotions,http://registerguard.com/rg/video/33594701-319/obama-visit-brings-out-emotions.html.csp,Chris Pietsch,2015-10-09 16:17:03
President Obama lands in Eugene,http://registerguard.com/rg/video/33594611-319/president-obama-lands-in-eugene.html.csp,Kelly Lyon,2015-10-09 15:35:02
Mayor Piercy meets with President Obama,http://registerguard.com/rg/video/33594472-319/mayor-piercy-meets-with-president-obama.html.csp,Kelly Lyon,2015-10-09 14:50:02
Eugene crowds at Eugene Airport,http://registerguard.com/rg/video/33594396-319/eugene-crowds-at-eugene-airport.html.csp,Collin Andrew,2015-10-09 14:30:03
The Reverend Billy visits Kesey Square,http://registerguard.com/rg/video/33591854-319/the-reverend-billy-visits-kesey-square.html.csp,Kelly Lyon,2015-10-08 18:03:03
Julie Woodworth news conference,http://registerguard.com/rg/video/33591844-319/julie-woodworth-news-conference.html.csp,The Register-Guard,2015-10-08 18:02:02
The Reverend Billy visits Kesey Square,http://registerguard.com/rg/video/33591812-319/the-reverend-billy-visits-kesey-square.html.csp,Kelly Lyon,2015-10-08 17:52:02
"Supporters gather at funeral for Jason Johnson, victim at Umpqua Community College shooting",http://registerguard.com/rg/video/33591688-319/supporters-gather-at-funeral-for-jason-johnson-victim-at-umpqua-community-college-shooting.html.csp,Chelsea Gorrow,2015-10-08 17:03:02
Coyote still just livin’ the life along Chad Drive in northeast Eugene,http://registerguard.com/rg/video/33591226-319/coyote-still-just-livin-the-life-along-chad-drive-in-northeast-eugene.html.csp,Collin Andrew,2015-10-08 14:51:02
"Police use of deadly force justified in UCC response, district attorney finds",http://registerguard.com/rg/video/33588128-319/police-use-of-deadly-force-justified-in-ucc-response-district-attorney-finds.html.csp,Chris Pietsch,2015-10-07 17:07:02
Mixed feelings in Roseburg as President Obama announces visit,http://registerguard.com/rg/video/33588108-319/mixed-feelings-in-roseburg-as-president-obama-announces-visit.html.csp,Chris Pietsch,2015-10-07 17:00:03
Komen Race for the Cure,http://registerguard.com/rg/video/33578255-319/komen-race-for-the-cure.html.csp,Kelly Lyon,2015-10-04 16:02:02
Willamette vs. South Eugene highlights,http://registerguard.com/rg/video/33572613-319/willamette-vs.-south-eugene-highlights.csp,Kelly Lyon,2015-10-03 00:27:48
Roseburg shooting follow: Victims names are released,http://registerguard.com/rg/video/33571432-319/roseburg-shooting-follow-victims-names-are-released.html.csp,Chris Pietsch,2015-10-02 18:11:02
Roseburg shooting follow: Oregon Gov. Brown joins community in morning,http://registerguard.com/rg/video/33571431-319/roseburg-shooting-follow-oregon-gov.-brown-joins-community-in-morning.csp,Chris Pietsch,2015-10-02 18:09:03
Roseburg shooting follow: ATF describes weapons used,http://registerguard.com/rg/video/33571421-319/roseburg-shooting-follow-atf-describes-weapons-used.html.csp,Chris Pietsch,2015-10-02 18:07:02
Harvest Season in Lane County,http://registerguard.com/rg/video/33569938-319/harvest-season-in-lane-county.html.csp,Kelly Lyon,2015-10-02 10:17:03
Roseburg gathers for a vigil,http://registerguard.com/rg/video/33568894-319/roseburg-gathers-for-a-vigil.html.csp,Chelsea Gorrow,2015-10-01 23:05:29
Shooting follow: “We ran”,http://registerguard.com/rg/video/33568164-319/shooting-follow-we-ran.html.csp,Chris Pietsch,2015-10-01 19:16:03
Student recalls lockdown after shooting,http://registerguard.com/rg/video/33568147-319/student-recalls-lockdown-after-shooting.html.csp,Chris Pietsch,2015-10-01 19:12:02
Shooting update from near the UCC shooting scene,http://registerguard.com/rg/video/33568093-319/shooting-update-from-near-the-ucc-shooting-scene.html.csp,Chris Pietsch and Chelsea Gorrow,2015-10-01 19:04:02
PeaceHealth Sacred Heart Medical Center responds to UCC shooting,http://registerguard.com/rg/video/33568056-319/peacehealth-sacred-heart-medical-center-responds-to-ucc-shooting.html.csp,Kelly Lyon,2015-10-01 18:57:16
Douglas County Sheriff John Hanlin at news conference following Umpqua Community College shootings,http://registerguard.com/rg/video/33568020-319/douglas-county-sheriff-john-hanlin-at-news-conference-following-umpqua-community-college-shootings.html.csp,Chris Pietsch,2015-10-01 18:48:03
Week 5: Prep football Press Box,http://registerguard.com/rg/video/33567964-319/week-5-prep-football-press-box.html.csp,Ben Schorzman,2015-10-01 18:36:02
Recreational marijuana goes on sale in Oregon,http://registerguard.com/rg/video/33565641-319/recreational-marijuana-goes-on-sale-in-oregon.html.csp,Chris Pietsch,2015-10-01 07:03:02
The Press Box: Ducks vs Buffaloes preview,http://registerguard.com/rg/video/33563514-319/the-press-box-ducks-vs-buffaloes-preview.html.csp,Carl Davaz,2015-09-30 15:59:02
Cottage Grove grass fire burns structure,http://registerguard.com/rg/video/33562257-319/cottage-grove-grass-fire-burns-structure.html.csp,Chris Pietsch,2015-09-30 10:14:02
Oregon coach Helfrich discusses the game plan against Colorado,http://registerguard.com/rg/video/33562164-319/oregon-coach-helfrich-discusses-the-game-plan-against-colorado.html.csp,The Register-Guard,2015-09-30 09:48:01
"Churchill Lancers defeat West Albany Bulldogs, 21-14",http://registerguard.com/rg/photo/33555147-321/churchill-lancers-defeat-west-albany-bulldogs-21-14.html.csp,Chris Pietsch,2015-09-28 09:08:02
Supermoon eclipse party,http://registerguard.com/rg/video/33555084-319/supermoon-eclipse-party.html.csp,Chris Pietsch,2015-09-28 08:55:02
Post Oregon vs. Utah: Ducks regroup,http://registerguard.com/rg/video/33551889-319/post-oregon-vs.-utah-ducks-regroup.csp,Chris Pietsch,2015-09-27 11:31:02
Oregon Ducks post-game interviews after tough loss to Utah,http://registerguard.com/rg/video/33544727-319/oregon-ducks-post-game-interviews-after-tough-loss-to-utah.html.csp,Chris Pietsch,2015-09-26 22:56:02
First half highlights of the Oregon Ducks taking on the Utah Utes,http://registerguard.com/rg/video/33544723-319/first-half-highlights-of-the-oregon-ducks-taking-on-the-utah-utes.html.csp,Chris Pietsch,2015-09-26 19:40:02
South Medford at Sheldon highlights,http://registerguard.com/rg/video/33547368-319/south-medford-at-sheldon-highlights.html.csp,Brian Davies,2015-09-25 23:12:40
Mt. Angel Oktoberfest,http://registerguard.com/rg/video/33546059-319/mt.-angel-oktoberfest.csp,Kelly Lyon,2015-09-25 17:10:02
United Way’s ‘Day of Caring’,http://registerguard.com/rg/video/33542715-319/united-ways-day-of-caring.html.csp,Kelly Lyon,2015-09-24 18:37:09
Doubly historic Mims house,http://registerguard.com/rg/video/33542443-319/doubly-historic-mims-house.html.csp,Brian Davies,2015-09-24 16:49:02
Utes gone wild?,http://registerguard.com/rg/video/33542001-319/utes-gone-wild.html.csp,Carl Davaz,2015-09-24 15:10:02
The Press Box: Week 4 prep football,http://registerguard.com/rg/video/33541983-319/the-press-box-week-4-prep-football.html.csp,Ben Schorzman,2015-09-24 15:04:01
Emergency Preparedness Vendor Fair,http://registerguard.com/rg/video/33539602-319/emergency-preparedness-vendor-fair.html.csp,Kelly Lyon,2015-09-23 20:45:02
Goodyear blimp over Eugene,http://registerguard.com/rg/video/33531612-319/goodyear-blimp-over-eugene.html.csp,Chris Pietsch,2015-09-21 17:06:27
Capturing a spring swarm,http://registerguard.com/rg/video/33531627-319/capturing-a-spring-swarm.html.csp,Carl Davaz,2015-09-21 17:06:27
Princesses in the making,http://registerguard.com/rg/video/33531597-319/princesses-in-the-making.html.csp,Julia Reihs,2015-09-21 16:58:19
Coach Helfrich Sunday news conference,http://registerguard.com/rg/video/33530619-319/coach-helfrich-sunday-news-conference.html.csp,Chris Pietsch,2015-09-21 12:13:03
Oregon vs. Georgia State: Jeff Lockie makes his case,http://registerguard.com/rg/video/33521306-319/oregon-vs.-georgia-state-jeff-lockie-makes-his-case.csp,Chris Pietsch,2015-09-19 18:01:02
Oregon Ducks’ Taylor Alie on his 87-yard touchdown run,http://registerguard.com/rg/video/33521304-319/oregon-ducks-taylor-alie-on-his-87-yard-touchdown-run.html.csp,Chris Pietsch,2015-09-19 16:06:02
Oregon Ducks vs. Georgia State Panthers: First half highlights,http://registerguard.com/rg/video/33521282-319/oregon-ducks-vs.-georgia-state-panthers-first-half-highlights.csp,Chris Pietsch,2015-09-19 12:42:02
"Springfield 52, Hermiston 20 highlights",http://registerguard.com/rg/video/33523530-319/springfield-52-hermiston-20-highlights.html.csp,Collin Andrew,2015-09-19 11:38:01
"Springfield 52, Hermiston 20",http://registerguard.com/rg/video/33523527-319/springfield-52-hermiston-20.html.csp,Collin Andrew,2015-09-19 11:37:02
Loving til the end,http://registerguard.com/rg/video/33523525-319/loving-til-the-end.html.csp,Mary Jane Schulte,2015-09-19 11:36:02
All the right moves,http://registerguard.com/rg/video/33523506-319/all-the-right-moves.html.csp,Chris Pietsch,2015-09-19 11:24:02
Press Box: Week 3 prep football,http://registerguard.com/rg/video/33523505-319/press-box-week-3-prep-football.html.csp,Ben Schorzman,2015-09-19 11:23:02
Vernon Adams confirms broken finger,http://registerguard.com/rg/video/33514427-319/vernon-adams-confirms-broken-finger.html.csp,Chris Pietsch,2015-09-16 16:00:02
Bud Pierce announces bid for Oregon governor,http://registerguard.com/rg/video/33514388-319/bud-pierce-announces-bid-for-oregon-governor.html.csp,Chris Pietsch,2015-09-16 15:51:49
Row River trail underpass,http://registerguard.com/rg/video/33511098-319/row-river-trail-underpass.html.csp,Andy Nelson,2015-09-15 17:51:53
Video: Oregon vs. Michigan State,http://registerguard.com/rg/video/33501097-319/video-oregon-vs.-michigan-state.csp,Chris Pietsch,2015-09-15 17:43:33
Southtowne Lanes up in flames,http://registerguard.com/rg/video/33510238-319/southtowne-lanes-up-in-flames.html.csp,Julia Reihs,2015-09-15 13:18:03
Two dead in plane crash at Creswell Airport,http://registerguard.com/rg/video/33510218-319/two-dead-in-plane-crash-at-creswell-airport.html.csp,Chris Pietsch,2015-09-15 13:12:17
Eugene Skinner finds his place,http://registerguard.com/rg/video/33510182-319/eugene-skinner-finds-his-place.html.csp,Chris Pietsch,2015-09-15 13:04:34
Grilling Corn,http://registerguard.com/rg/video/33509951-319/grilling-corn.html.csp,Collin Andrew,2015-09-15 11:37:05
Prep Football Press Box: Week 2,http://registerguard.com/rg/video/33509946-319/prep-football-press-box-week-2.html.csp,Ben Schorzman,2015-09-15 11:31:23
The Press Box: Ducks vs Spartans preview,http://registerguard.com/rg/video/33509924-319/the-press-box-ducks-vs-spartans-preview.html.csp,Carl Davaz,2015-09-15 11:20:32
"No. 1 Jesuit 61, No. 2 Sheldon 55",http://registerguard.com/rg/video/33509899-319/no.-1-jesuit-61-no.-2-sheldon-55.csp,Collin Andrew,2015-09-15 11:16:03
Two-overtime Class 6A football thriller,http://registerguard.com/rg/video/33509858-319/two-overtime-class-6a-football-thriller.html.csp,Collin Andrew,2015-09-15 10:55:58
Highlights from Coach Helfrich Sunday following the MSU game,http://registerguard.com/rg/video/33509822-319/highlights-from-coach-helfrich-sunday-following-the-msu-game.html.csp,Chris Pietsch,2015-09-15 10:38:48
"Scott Frost ""I was impressed with the effort...""",http://registerguard.com/rg/video/33509719-319/scott-frost-i-was-impressed-with-the-effort....csp,Andy Nelson,2015-09-15 10:10:43
"Vernon Adams: ""I need to loosen up and have some fun.""",http://registerguard.com/rg/video/33509710-319/vernon-adams-i-need-to-loosen-up-and-have-some-fun..csp,Andy Nelson,2015-09-15 09:54:42
Fire at mobile home park in Springfield deemed suspicious,http://registerguard.com/rg/video/33509694-319/fire-at-mobile-home-park-in-springfield-deemed-suspicious.html.csp,Chelsea Gorrow,2015-09-15 09:48:03
Oregon falls to Michigan State,http://registerguard.com/rg/sports/football/33501094-69/oregon-falls-to-michigan-state.html.csp,Chris Pietsch,2015-09-12 22:45:26
Road Trip to Michigan,http://registerguard.com/rg/video/33501348-319/road-trip-to-michigan.html.csp,Chris Pietsch,2015-09-12 20:15:56
Oregon-Michigan State: first half highlights,http://registerguard.com/rg/sports/33501291-81/oregon-michigan-state-first-half-highlights.html.csp,Chris Pietsch,2015-09-12 19:57:08
Oregon-Michigan State: Addison takes it to the house in the 3rd,http://registerguard.com/rg/sports/33501090-81/oregon-michigan-state-addison-takes-it-to-the-house-in-the-3rd.html.csp,Chris Pietsch,2015-09-12 19:54:07
Oregon-Eastern Washington: Recap of Vernon Adams’ first game,http://registerguard.com/rg/sports/33477612-81/oregon-eastern-washington-recap-of-vernon-adams-first-game.html.csp,,2015-09-05 23:38:14
Vernon Adams Jr. starts his first game for Oregon with fireworks,http://registerguard.com/rg/sports/football/33476075-69/vernon-adams-jr.-starts-his-first-game-for-oregon-with-fireworks.csp,,2015-09-05 18:31:26
Game week video: Oregon vs. EWU,http://registerguard.com/rg/sports/33460685-81/game-week-video-oregon-vs.-ewu.csp,Chris Pietsch,2015-09-01 14:15:47
Mural honoring Ken Kesey draws a crowd in Springfield,http://registerguard.com/rg/news/local/33449044-75/mural-honoring-ken-kesey-draws-a-crowd-in-springfield.html.csp,Julia Reihs,2015-08-29 09:00:30
FOOD for Lane County Youth Farm,http://registerguard.com/rg/video/33390062-319/food-for-lane-county-youth-farm.html.csp,Brian Davies,2015-08-11 11:57:57
Video: Unusual out,http://www2.registerguard.com/mm/index.php/videos/comments/uo-pitchers-unusual-play-to-first/,,2013-03-07 14:11:45
